,S,U1,U2,U3,U4,W1,W2,W3,W4,R
4316,0.36660242606612287,8.941088873278765e-06,2.2641691270879025e-05,1.6727919794405084e-05,1.5948523395665093e-05,0.40739991831160316,1.0343785300684718,0.757622133378622,0.725558296239182,3.708374436712664
4317,0.3682863643658219,9.296347341441347e-06,2.3539870076541566e-05,1.739024797838103e-05,1.6581347740517292e-05,0.40729615992707835,1.0341150052004437,0.757429311782034,0.7253735516054395,3.707432799306046
4318,0.36996851684431564,1.0094996511556038e-05,2.5560513025459723e-05,1.888156657964506e-05,1.800485869121562e-05,0.4071921155645944,1.0338507460065405,0.7572359656429148,0.7251883003075362,3.706491813699291
4319,0.37164815247531957,1.141692406469249e-05,2.890564811782355e-05,2.1350898619802123e-05,2.036139172288009e-05,0.4070877588763897,1.0335856804745154,0.7570420523598179,0.7250024975523321,3.7055518233991
4320,0.37332430281605655,1.3407461681449109e-05,3.3942906653906494e-05,2.5069510303037162e-05,2.390994413522206e-05,0.40698301998437875,1.0333196245074703,0.7568474496525552,0.7248160214723613,3.704613251744404
4321,0.3749956340479192,1.6298218321112384e-05,4.125819791995356e-05,3.046975603816542e-05,2.906328704336146e-05,0.4068777749684649,1.0330522543180407,0.7566519368777566,0.7246286546956441,3.7036766556328518
4322,0.37666026312602047,2.044158912059655e-05,5.174297136063621e-05,3.820943864118248e-05,3.644944478419815e-05,0.4067718267440614,1.0327830565611669,0.7564551605882419,0.7244400506695415,3.7027427988670616
4323,0.37831549002858283,2.636360642044891e-05,6.672785790132013e-05,4.927037379842008e-05,4.7005850080958704e-05,0.40666487499225146,1.0325112500560165,0.7562565801308032,0.7242496806237055,3.7018127564804395
4324,0.37995740726019556,3.4841874949142333e-05,8.817972669184277e-05,6.510371214718568e-05,6.211817843489681e-05,0.40655647168131737,1.0322356700020408,0.756055387015717,0.7240567550638792,3.7008880654846275
4325,0.3815803340878241,4.701733998619675e-05,0.00011898426088590249,8.783830211936759e-05,8.381943547658753e-05,0.40644595785694093,1.0319546032857365,0.7558503902229051,0.7238601121640197,3.699970943044106
4326,0.3831760076868027,6.454999481525507e-05,0.00016333957770306364,0.00012057088785956676,0.00011506728152499871,0.40633237722575927,1.0316655629376488,0.7556398593496431,0.7236580651573128,3.6990645999009306
4327,0.38473244990299554,8.982808344212103e-05,0.00022728501205771567,0.00016775588130921073,0.0001601165858867844,0.40621436351263585,1.0313649933349354,0.7554213202022952,0.7234482034100542,3.6981736840743875
4328,0.38623242409334796,0.00012623564992638033,0.00031937727192864825,0.00023570363856636046,0.00022499580791152373,0.40609000314478827,1.0310479092306724,0.7551913058560844,0.7232271499681322,3.6973048953386423
4329,0.38765141490191934,0.0001784709605480153,0.0004514950004729434,0.00033317315208653394,0.00031807383011875134,0.40595668467505597,1.0307074967297492,0.7549450843274053,0.7229902958352558,3.696467810587389
4330,0.38895512599094517,0.00025288385917076174,0.0006396909304618584,0.00047199943186729406,0.00045066027466714284,0.4058109640428138,1.0303347495396893,0.7546764164709605,0.7227315625719929,3.695675946887431
4331,0.39009662500021053,0.00035775906889671773,0.0009049070876999837,0.000667619344509504,0.0006375092195506125,0.40564850218940895,1.0299182842900483,0.7543774479943506,0.7224432933609636,3.6949480524443605
